,alpha,decayFunction,decay,epsilon,trial,net_reward,success
1013,0.9,power,0.3,0.1,4,-41.2691295941,0
1014,0.9,power,0.3,0.1,5,-30.8750607277,0
1015,0.9,power,0.3,0.1,6,-18.6223386666,0
1016,0.9,power,0.3,0.1,7,18.8740639181,1
1017,0.9,power,0.3,0.1,8,6.62482984769,0
1018,0.9,power,0.3,0.1,9,22.458287858,0
1019,0.9,power,0.3,0.1,10,-64.8626742025,0
1020,0.9,power,0.5,0.1,1,-31.1659828031,0
1021,0.9,power,0.5,0.1,2,-18.0307335668,0
1022,0.9,power,0.5,0.1,3,-13.4403868951,1
1023,0.9,power,0.5,0.1,4,-5.12078254887,0
1024,0.9,power,0.5,0.1,5,17.8909582053,0
1025,0.9,power,0.5,0.1,6,9.60632004667,0
1026,0.9,power,0.5,0.1,7,23.4620137035,1
1027,0.9,power,0.5,0.1,8,21.0996445103,0
1028,0.9,power,0.5,0.1,9,29.1197705886,1
1029,0.9,power,0.5,0.1,10,19.5311271839,0
1030,0.9,power,0.7,0.1,1,15.3825523656,1
1031,0.9,power,0.7,0.1,2,11.2250834429,0
1032,0.9,power,0.7,0.1,3,-17.6112522277,1
1033,0.9,power,0.7,0.1,4,-52.5360705892,0
1034,0.9,power,0.7,0.1,5,-24.3559758634,1
1035,0.9,power,0.7,0.1,6,37.73653229,1
1036,0.9,power,0.7,0.1,7,-17.9487093686,0
1037,0.9,power,0.7,0.1,8,11.2401136932,1
1038,0.9,power,0.7,0.1,9,-2.81289546105,1
1039,0.9,power,0.7,0.1,10,-62.220285972,0
1040,0.9,power,0.9,0.1,1,24.9903031674,0
1041,0.9,power,0.9,0.1,2,31.1430613183,0
1042,0.9,power,0.9,0.1,3,12.1306905588,0
1043,0.9,power,0.9,0.1,4,-8.46581246282,1
1044,0.9,power,0.9,0.1,5,-24.2341400442,1
1045,0.9,power,0.9,0.1,6,-10.7908139994,0
1046,0.9,power,0.9,0.1,7,36.5480569621,1
1047,0.9,power,0.9,0.1,8,10.879375517,1
1048,0.9,power,0.9,0.1,9,-95.0121502204,1
1049,0.9,power,0.9,0.1,10,23.1006176538,0
1050,0.9,power,0.1,0.3,1,-11.9626431335,0
1051,0.9,power,0.1,0.3,2,28.4585086615,0
1052,0.9,power,0.1,0.3,3,21.1033388634,0
1053,0.9,power,0.1,0.3,4,10.4891529034,1
1054,0.9,power,0.1,0.3,5,10.1196684031,1
1055,0.9,power,0.1,0.3,6,-18.961618068,0
1056,0.9,power,0.1,0.3,7,27.5601640068,0
1057,0.9,power,0.1,0.3,8,10.6758587279,0
1058,0.9,power,0.1,0.3,9,-41.4618824772,0
1059,0.9,power,0.1,0.3,10,16.2278712839,1
1060,0.9,power,0.3,0.3,1,-18.0393459266,0
1061,0.9,power,0.3,0.3,2,9.38794213459,0
1062,0.9,power,0.3,0.3,3,21.5381225364,1
1063,0.9,power,0.3,0.3,4,23.1543378934,1
1064,0.9,power,0.3,0.3,5,18.6543162512,0
1065,0.9,power,0.3,0.3,6,-21.23390463,0
1066,0.9,power,0.3,0.3,7,11.0439023645,1
1067,0.9,power,0.3,0.3,8,23.150039733,0
1068,0.9,power,0.3,0.3,9,-36.3471934299,0
1069,0.9,power,0.3,0.3,10,2.90827830341,1
1070,0.9,power,0.5,0.3,1,40.3076925095,1
1071,0.9,power,0.5,0.3,2,22.1282509149,0
1072,0.9,power,0.5,0.3,3,-37.5840589354,0
1073,0.9,power,0.5,0.3,4,23.4310984372,0
1074,0.9,power,0.5,0.3,5,22.0556392259,0
1075,0.9,power,0.5,0.3,6,8.65581622963,0
1076,0.9,power,0.5,0.3,7,14.1752036912,1
1077,0.9,power,0.5,0.3,8,24.1752214575,0
1078,0.9,power,0.5,0.3,9,-11.838365711,0
1079,0.9,power,0.5,0.3,10,-9.01344540908,0
1080,0.9,power,0.7,0.3,1,22.9548485498,0
1081,0.9,power,0.7,0.3,2,-48.6667047001,0
1082,0.9,power,0.7,0.3,3,-24.1700162849,0
1083,0.9,power,0.7,0.3,4,11.5280440788,1
1084,0.9,power,0.7,0.3,5,2.14927192567,0
1085,0.9,power,0.7,0.3,6,22.0004054486,1
1086,0.9,power,0.7,0.3,7,-6.32680202082,0
1087,0.9,power,0.7,0.3,8,-65.1740036442,0
1088,0.9,power,0.7,0.3,9,40.5872328452,0
1089,0.9,power,0.7,0.3,10,18.9973330577,0
1090,0.9,power,0.9,0.3,1,-83.5267106448,0
1091,0.9,power,0.9,0.3,2,-26.9047112317,0
1092,0.9,power,0.9,0.3,3,3.47132042335,0
1093,0.9,power,0.9,0.3,4,-17.8936091534,0
1094,0.9,power,0.9,0.3,5,-1.55740178471,0
1095,0.9,power,0.9,0.3,6,20.8662653858,0
1096,0.9,power,0.9,0.3,7,-13.8846588077,1
1097,0.9,power,0.9,0.3,8,-7.69824611232,0
1098,0.9,power,0.9,0.3,9,-64.3012366826,1
1099,0.9,power,0.9,0.3,10,-8.17743433117,0
1100,0.9,power,0.1,0.5,1,24.6047913922,0
1101,0.9,power,0.1,0.5,2,22.8890386167,0
1102,0.9,power,0.1,0.5,3,13.9132719902,0
1103,0.9,power,0.1,0.5,4,-71.7287254762,0
1104,0.9,power,0.1,0.5,5,4.98272804143,0
1105,0.9,power,0.1,0.5,6,-50.893098229,0
1106,0.9,power,0.1,0.5,7,15.193987616,0
1107,0.9,power,0.1,0.5,8,18.8362022982,0
1108,0.9,power,0.1,0.5,9,16.5736153168,1
1109,0.9,power,0.1,0.5,10,-1.98094744852,0
1110,0.9,power,0.3,0.5,1,-64.4606615302,1
1111,0.9,power,0.3,0.5,2,20.3190131686,1
1112,0.9,power,0.3,0.5,3,21.565534845,1
1113,0.9,power,0.3,0.5,4,-21.6544978909,0
1114,0.9,power,0.3,0.5,5,-27.4250511421,0
1115,0.9,power,0.3,0.5,6,-0.27427193504,1
1116,0.9,power,0.3,0.5,7,-2.02890130681,0
1117,0.9,power,0.3,0.5,8,31.8082944591,1
1118,0.9,power,0.3,0.5,9,-110.914134595,1
1119,0.9,power,0.3,0.5,10,19.8909172247,0
1120,0.9,power,0.5,0.5,1,-21.3208959394,0
1121,0.9,power,0.5,0.5,2,1.65918733807,0
1122,0.9,power,0.5,0.5,3,-1.4240467845,1
1123,0.9,power,0.5,0.5,4,17.6234609659,0
1124,0.9,power,0.5,0.5,5,16.0215047413,1
1125,0.9,power,0.5,0.5,6,13.2477933616,0
1126,0.9,power,0.5,0.5,7,4.20116795522,0
1127,0.9,power,0.5,0.5,8,6.44206941401,0
1128,0.9,power,0.5,0.5,9,25.338020391,0
1129,0.9,power,0.5,0.5,10,27.7715019457,0
1130,0.9,power,0.7,0.5,1,1.5547986382,0
1131,0.9,power,0.7,0.5,2,-18.0212430119,1
1132,0.9,power,0.7,0.5,3,15.5446367617,0
1133,0.9,power,0.7,0.5,4,23.6720744319,0
1134,0.9,power,0.7,0.5,5,-17.0016847592,0
1135,0.9,power,0.7,0.5,6,31.3285387894,1
1136,0.9,power,0.7,0.5,7,-28.6973725113,0
1137,0.9,power,0.7,0.5,8,-59.6782119879,0
1138,0.9,power,0.7,0.5,9,28.8149156212,0
1139,0.9,power,0.7,0.5,10,23.9571486593,1
1140,0.9,power,0.9,0.5,1,20.7351635805,1
1141,0.9,power,0.9,0.5,2,8.52997393484,1
1142,0.9,power,0.9,0.5,3,-7.72478950106,1
1143,0.9,power,0.9,0.5,4,-10.5698535779,0
1144,0.9,power,0.9,0.5,5,-31.1753408555,1
1145,0.9,power,0.9,0.5,6,9.80845463964,1
1146,0.9,power,0.9,0.5,7,7.02449359802,0
1147,0.9,power,0.9,0.5,8,22.5837891611,1
1148,0.9,power,0.9,0.5,9,-15.1344626484,0
1149,0.9,power,0.9,0.5,10,36.2649723511,0
1150,0.9,power,0.1,0.7,1,1.38458048263,0
1151,0.9,power,0.1,0.7,2,19.9184156288,0
1152,0.9,power,0.1,0.7,3,5.38008989271,0
1153,0.9,power,0.1,0.7,4,6.85532813547,0
1154,0.9,power,0.1,0.7,5,-53.9305918103,0
1155,0.9,power,0.1,0.7,6,-27.6828427307,0
1156,0.9,power,0.1,0.7,7,-7.78925956145,1
1157,0.9,power,0.1,0.7,8,19.3018638086,0
1158,0.9,power,0.1,0.7,9,20.6107238136,0
1159,0.9,power,0.1,0.7,10,-31.9161164775,1
1160,0.9,power,0.3,0.7,1,7.69223287432,0
1161,0.9,power,0.3,0.7,2,17.1051631522,0
1162,0.9,power,0.3,0.7,3,14.715946823,0
1163,0.9,power,0.3,0.7,4,22.3334263219,0
1164,0.9,power,0.3,0.7,5,13.2549291582,0
1165,0.9,power,0.3,0.7,6,28.2647552762,0
1166,0.9,power,0.3,0.7,7,15.2959324173,0
1167,0.9,power,0.3,0.7,8,-52.8132705763,0
1168,0.9,power,0.3,0.7,9,11.1702681275,0
1169,0.9,power,0.3,0.7,10,7.64301334102,1
1170,0.9,power,0.5,0.7,1,13.0355817397,1
1171,0.9,power,0.5,0.7,2,14.001827466,1
1172,0.9,power,0.5,0.7,3,20.650494364,1
1173,0.9,power,0.5,0.7,4,-23.8714242782,1
1174,0.9,power,0.5,0.7,5,1.64207106316,0
1175,0.9,power,0.5,0.7,6,9.55318407487,1
1176,0.9,power,0.5,0.7,7,-18.7061572613,0
1177,0.9,power,0.5,0.7,8,-14.2531866628,0
1178,0.9,power,0.5,0.7,9,1.92896171961,0
1179,0.9,power,0.5,0.7,10,-4.78225676385,0
1180,0.9,power,0.7,0.7,1,13.9789612021,1
1181,0.9,power,0.7,0.7,2,-1.3672067215,0
1182,0.9,power,0.7,0.7,3,18.2979471528,0
1183,0.9,power,0.7,0.7,4,35.7015752044,0
1184,0.9,power,0.7,0.7,5,-13.0864094506,0
1185,0.9,power,0.7,0.7,6,-11.8233742597,0
1186,0.9,power,0.7,0.7,7,17.6309944961,0
1187,0.9,power,0.7,0.7,8,-13.7841362151,1
1188,0.9,power,0.7,0.7,9,-0.90011795578,1
1189,0.9,power,0.7,0.7,10,13.9874307258,0
1190,0.9,power,0.9,0.7,1,28.8438083731,0
1191,0.9,power,0.9,0.7,2,15.612571869,1
1192,0.9,power,0.9,0.7,3,-31.365338601,0
1193,0.9,power,0.9,0.7,4,-20.5749629028,0
1194,0.9,power,0.9,0.7,5,24.0184821864,0
1195,0.9,power,0.9,0.7,6,-6.7631943275,0
1196,0.9,power,0.9,0.7,7,26.8774757484,0
1197,0.9,power,0.9,0.7,8,27.0210812227,0
1198,0.9,power,0.9,0.7,9,-52.4527629213,0
1199,0.9,power,0.9,0.7,10,12.8084010656,0
1200,0.9,power,0.1,0.9,1,26.1043353417,1
1201,0.9,power,0.1,0.9,2,16.9841230757,1
1202,0.9,power,0.1,0.9,3,34.4599103736,0
1203,0.9,power,0.1,0.9,4,16.5695446226,1
1204,0.9,power,0.1,0.9,5,30.4531086306,1
1205,0.9,power,0.1,0.9,6,12.9617774426,1
1206,0.9,power,0.1,0.9,7,-37.8236206294,0
1207,0.9,power,0.1,0.9,8,17.3009853187,0
1208,0.9,power,0.1,0.9,9,36.9565388095,1
1209,0.9,power,0.1,0.9,10,20.0608269206,1
1210,0.9,power,0.3,0.9,1,8.144947742,1
1211,0.9,power,0.3,0.9,2,17.4405381173,0
1212,0.9,power,0.3,0.9,3,26.5710050672,1
1213,0.9,power,0.3,0.9,4,22.4248432822,0
1214,0.9,power,0.3,0.9,5,-20.6827076844,1
1215,0.9,power,0.3,0.9,6,18.8513511549,0
1216,0.9,power,0.3,0.9,7,-42.0698617103,0
1217,0.9,power,0.3,0.9,8,10.5631145855,0
1218,0.9,power,0.3,0.9,9,6.8781738258,1
1219,0.9,power,0.3,0.9,10,-14.9460054429,1
1220,0.9,power,0.5,0.9,1,1.98393910715,1
1221,0.9,power,0.5,0.9,2,8.7815203903,0
1222,0.9,power,0.5,0.9,3,-43.8644352685,0
1223,0.9,power,0.5,0.9,4,-30.513100455,0
1224,0.9,power,0.5,0.9,5,11.9093959136,1
1225,0.9,power,0.5,0.9,6,-26.4275259474,1
1226,0.9,power,0.5,0.9,7,22.2651970449,1
1227,0.9,power,0.5,0.9,8,0.502668375584,0
1228,0.9,power,0.5,0.9,9,19.331002127,0
1229,0.9,power,0.5,0.9,10,-19.7508707365,0
1230,0.9,power,0.7,0.9,1,29.53754785,0
1231,0.9,power,0.7,0.9,2,19.241001586,1
1232,0.9,power,0.7,0.9,3,-1.77621150071,0
1233,0.9,power,0.7,0.9,4,7.83580188828,1
1234,0.9,power,0.7,0.9,5,20.5553356918,1
1235,0.9,power,0.7,0.9,6,-24.7996523297,1
1236,0.9,power,0.7,0.9,7,20.8660977407,1
1237,0.9,power,0.7,0.9,8,13.7817376824,1
1238,0.9,power,0.7,0.9,9,13.9077108214,0
1239,0.9,power,0.7,0.9,10,-29.039016987,0
1240,0.9,power,0.9,0.9,1,11.8763819163,1
1241,0.9,power,0.9,0.9,2,13.4473410059,1
1242,0.9,power,0.9,0.9,3,21.4962978359,0
1243,0.9,power,0.9,0.9,4,19.7885967367,1
1244,0.9,power,0.9,0.9,5,28.0827823416,0
1245,0.9,power,0.9,0.9,6,-18.7047078973,0
1246,0.9,power,0.9,0.9,7,-1.74704024006,0
1247,0.9,power,0.9,0.9,8,-29.3000363198,1
1248,0.9,power,0.9,0.9,9,33.839372794,0
1249,0.9,power,0.9,0.9,10,-65.4721829842,0
