trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
357,False,"{'a': 0.7, 'e': 4.6192968246584426e-17}",20,3,25.873319685571662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 4.1573671421925986e-17}",20,9,21.799052169402117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 3.741630427973339e-17}",20,0,26.746344960987763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.7, 'e': 3.367467385176005e-17}",20,10,19.451139667712443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 3.0307206466584045e-17}",30,16,19.734294530118728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 2.727648581992564e-17}",20,15,10.243595076124363,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 2.454883723793308e-17}",25,18,13.419693589246634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 2.209395351413977e-17}",25,16,14.411622974761277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 1.9884558162725795e-17}",30,22,13.772651329379858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 1.7896102346453215e-17}",30,7,43.85538490160706,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 1.6106492111807894e-17}",30,14,24.177859202189318,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 1.4495842900627104e-17}",25,20,10.293769810828168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 1.3046258610564396e-17}",20,4,26.881353292208626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 1.1741632749507956e-17}",20,10,17.343899172905825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 1.0567469474557161e-17}",20,6,26.25901003678189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 9.510722527101445e-18}",20,10,21.05585493460431,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.7, 'e': 8.5596502743913e-18}",30,14,27.011859256487742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.7, 'e': 7.703685246952171e-18}",20,0,28.747948749226996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 6.9333167222569536e-18}",25,18,11.747314813343115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 6.239985050031258e-18}",20,10,15.93172325724013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.7, 'e': 5.615986545028132e-18}",20,14,10.75315402492641,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.7, 'e': 5.05438789052532e-18}",20,8,21.66319451126915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.7, 'e': 4.548949101472788e-18}",20,11,21.032204446612788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.7, 'e': 4.094054191325509e-18}",20,6,24.993867086965675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 3.6846487721929585e-18}",25,3,34.17644757001243,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.7, 'e': 3.3161838949736624e-18}",30,16,21.355828924121628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 2.9845655054762965e-18}",25,0,40.1754098452452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
384,False,"{'a': 0.7, 'e': 2.686108954928667e-18}",20,4,32.82017945811798,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 2.4174980594358003e-18}",30,14,26.930363536524887,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.7, 'e': 2.17574825349222e-18}",20,9,19.256565764517024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.7, 'e': 1.9581734281429983e-18}",25,11,24.879256227407968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 1.7623560853286985e-18}",30,12,30.81936828011419,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 1.5861204767958286e-18}",35,10,42.84353560295942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.7, 'e': 1.4275084291162459e-18}",35,18,30.834652612600962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.7, 'e': 1.2847575862046213e-18}",20,12,14.008204213685083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 1.1562818275841592e-18}",20,12,14.28068795731691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 1.0406536448257433e-18}",20,14,12.692688871239358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.7, 'e': 9.36588280343169e-19}",20,12,15.087913665421468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 8.429294523088521e-19}",25,19,10.342477312424894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.7, 'e': 7.586365070779669e-19}",30,7,35.57798043299069,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 6.827728563701702e-19}",20,2,27.167062147721516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 6.144955707331532e-19}",20,6,21.731174542668334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 5.530460136598379e-19}",25,0,39.82379278682899,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.7, 'e': 4.977414122938542e-19}",30,20,17.415956805134698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.7, 'e': 4.479672710644687e-19}",25,17,16.682074535085818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.7, 'e': 4.0317054395802185e-19}",30,10,30.220176602533034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 3.628534895622197e-19}",25,11,27.662224169896575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 3.2656814060599775e-19}",20,7,23.5412820846105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 2.9391132654539797e-19}",20,9,21.395223568798492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 2.645201938908582e-19}",25,11,22.914731991581363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 2.3806817450177235e-19}",20,14,11.441990597004942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.7, 'e': 2.1426135705159512e-19}",25,20,10.044024268435704,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 1.9283522134643563e-19}",20,0,29.453665153331382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.7, 'e': 1.7355169921179206e-19}",30,22,14.970107347371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 1.5619652929061287e-19}",30,8,35.143050648186374,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 1.4057687636155158e-19}",25,17,15.169990043357819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.7, 'e': 1.2651918872539643e-19}",20,9,16.414417763863067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 1.1386726985285678e-19}",20,8,23.044575745288206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.7, 'e': 1.024805428675711e-19}",25,19,11.415960327752224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 9.2232488580814e-20}",20,8,22.61428579643678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 8.300923972273261e-20}",30,23,12.297116539181147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.7, 'e': 7.470831575045935e-20}",20,8,21.43671455732495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.7, 'e': 6.723748417541341e-20}",20,12,15.351267655199411,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 6.051373575787207e-20}",20,6,17.6041724835764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 5.446236218208487e-20}",20,3,27.550399385264424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 4.901612596387638e-20}",25,17,11.75021644134019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.7, 'e': 4.4114513367488745e-20}",20,12,13.992012973662392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 3.970306203073987e-20}",20,0,26.08655414162675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.7, 'e': 3.5732755827665884e-20}",25,14,24.25505681763835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.7, 'e': 3.2159480244899297e-20}",25,14,22.531571299142588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 2.894353222040937e-20}",20,10,20.680811465682204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.7, 'e': 2.604917899836843e-20}",25,14,21.83939894648408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 2.3444261098531587e-20}",20,13,11.429155330640619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.7, 'e': 2.109983498867843e-20}",20,4,22.784598279803124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.7, 'e': 1.898985148981059e-20}",20,4,23.275484665632895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 1.709086634082953e-20}",25,13,23.65806727295355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 1.5381779706746577e-20}",25,18,15.670392335168664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 1.384360173607192e-20}",25,17,15.501961390184938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.7, 'e': 1.2459241562464728e-20}",20,9,19.871678722476418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 1.1213317406218255e-20}",30,12,28.57590292589099,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.7, 'e': 1.0091985665596431e-20}",25,4,34.10564851837472,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 9.082787099036787e-21}",25,19,11.320929826142686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 8.17450838913311e-21}",30,16,25.999580542177412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.7, 'e': 7.357057550219799e-21}",30,8,33.74657151018358,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 6.6213517951978185e-21}",20,12,12.914407761523803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 5.959216615678037e-21}",25,13,22.288714420129672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 5.3632949541102335e-21}",20,5,24.30725729651493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.7, 'e': 4.82696545869921e-21}",25,17,16.6048849549343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 4.344268912829289e-21}",20,10,18.71916941354184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 3.90984202154636e-21}",20,13,11.068478017310502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 3.518857819391724e-21}",25,0,47.05812698126277,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.7, 'e': 3.166972037452552e-21}",20,3,33.456568962081285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.7, 'e': 2.8502748337072968e-21}",20,13,13.183121492278188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 2.565247350336567e-21}",25,19,11.4380148613316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.7, 'e': 2.3087226153029104e-21}",20,1,27.12710571005682,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 2.0778503537726196e-21}",25,15,21.45892792120945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.7, 'e': 1.8700653183953578e-21}",30,24,13.342588606565899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.7, 'e': 1.683058786555822e-21}",25,0,36.50633232445181,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
455,False,"{'a': 0.7, 'e': 1.5147529079002398e-21}",25,19,11.628326531268417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.7, 'e': 1.363277617110216e-21}",30,19,20.976080329126205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.7, 'e': 1.2269498553991942e-21}",20,15,13.129489402402388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.7, 'e': 1.1042548698592748e-21}",20,15,13.724239032927748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.7, 'e': 9.938293828733475e-22}",25,9,27.6660776128179,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.7, 'e': 8.944464445860127e-22}",25,17,14.502758991614689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.7, 'e': 8.050018001274114e-22}",30,18,23.53543774557847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.7, 'e': 7.245016201146703e-22}",20,9,23.052332376637644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.7, 'e': 6.520514581032033e-22}",30,8,36.527015236886555,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.7, 'e': 5.868463122928829e-22}",25,16,17.44341046542118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 5.281616810635947e-22}",20,14,13.578256502823304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.7, 'e': 4.753455129572352e-22}",35,18,34.67581856549516,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.7, 'e': 4.2781096166151175e-22}",20,12,15.127690023554733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 3.850298654953606e-22}",20,16,9.252558805414935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.7, 'e': 3.4652687894582453e-22}",25,11,28.53829245380721,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.7, 'e': 3.1187419105124207e-22}",20,11,18.614727858733616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.7, 'e': 2.8068677194611786e-22}",25,12,23.200921903773338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.7, 'e': 2.526180947515061e-22}",25,12,25.544518846716677,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.7, 'e': 2.2735628527635547e-22}",30,24,8.646573650401663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.7, 'e': 2.0462065674871993e-22}",25,8,24.732599381042235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.7, 'e': 1.8415859107384795e-22}",25,3,40.34601000569643,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.7, 'e': 1.6574273196646317e-22}",25,2,40.157886259653054,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.7, 'e': 1.4916845876981684e-22}",20,10,19.327936535834347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.7, 'e': 1.3425161289283516e-22}",20,6,28.3912685175835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 1.2082645160355165e-22}",25,17,16.222808152288785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.7, 'e': 1.087438064431965e-22}",30,18,20.723242712684197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.7, 'e': 9.786942579887685e-23}",20,0,32.1274964789123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.7, 'e': 8.808248321898917e-23}",30,16,22.612026401228754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.7, 'e': 7.927423489709025e-23}",20,12,13.434329714643123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.7, 'e': 7.134681140738123e-23}",30,7,40.308292124770944,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.7, 'e': 6.421213026664311e-23}",25,11,23.013633481625092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.7, 'e': 5.779091723997879e-23}",25,15,16.867177616649133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.7, 'e': 5.201182551598092e-23}",25,19,11.380669494417907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.7, 'e': 4.681064296438283e-23}",20,0,33.728425208971956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.7, 'e': 4.2129578667944546e-23}",25,7,33.281631966729854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.7, 'e': 3.7916620801150094e-23}",30,13,27.066047540396024,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.7, 'e': 3.4124958721035086e-23}",25,17,15.989546939587044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.7, 'e': 3.071246284893158e-23}",25,8,26.142276546282467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.7, 'e': 2.764121656403842e-23}",20,8,23.333128863661376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.7, 'e': 2.4877094907634577e-23}",20,8,21.516937561200873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.7, 'e': 2.238938541687112e-23}",25,20,8.669956058786184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.7, 'e': 2.015044687518401e-23}",30,13,32.3823383642302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.7, 'e': 1.813540218766561e-23}",25,9,28.145640257373785,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.7, 'e': 1.6321861968899048e-23}",30,6,38.7543036706935,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.7, 'e': 1.4689675772009142e-23}",20,13,11.87427748823768,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.7, 'e': 1.322070819480823e-23}",20,12,14.093986720636181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.7, 'e': 1.1898637375327407e-23}",35,3,48.31201972173597,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.7, 'e': 1.0708773637794666e-23}",20,7,24.903227577558646,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.7, 'e': 9.6378962740152e-24}",25,10,22.523545687271316,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.7, 'e': 8.67410664661368e-24}",25,9,27.19313379472832,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.7, 'e': 7.806695981952312e-24}",20,13,14.125954911509114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.7, 'e': 7.026026383757081e-24}",20,10,17.4753768348976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.7, 'e': 6.3234237453813735e-24}",25,14,18.61767820725391,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.7, 'e': 5.691081370843236e-24}",20,14,7.674136596407863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.7, 'e': 5.1219732337589126e-24}",30,21,15.876265925638986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.7, 'e': 4.6097759103830216e-24}",20,12,17.577383193405154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.7, 'e': 4.14879831934472e-24}",35,21,26.978406023692816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.7, 'e': 3.733918487410248e-24}",25,0,40.03576500076215,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
513,False,"{'a': 0.7, 'e': 3.360526638669223e-24}",20,10,18.242361085980672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.7, 'e': 3.0244739748023005e-24}",20,11,14.778452833385902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.7, 'e': 2.7220265773220707e-24}",20,13,11.54419894413421,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.7, 'e': 2.4498239195898636e-24}",35,15,33.731043044035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.7, 'e': 2.2048415276308775e-24}",20,1,31.196565376746744,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.7, 'e': 1.98435737486779e-24}",25,14,18.41906134385808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.7, 'e': 1.785921637381011e-24}",30,1,43.94450510759661,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.7, 'e': 1.6073294736429097e-24}",25,11,28.630136238647207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.7, 'e': 1.4465965262786187e-24}",30,16,23.639823004818954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.7, 'e': 1.301936873650757e-24}",25,11,23.045046625942337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.7, 'e': 1.1717431862856813e-24}",20,0,24.32662063929011,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.7, 'e': 1.0545688676571132e-24}",25,14,18.972272566219196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.7, 'e': 9.491119808914019e-25}",20,8,23.149619242220247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.7, 'e': 8.542007828022617e-25}",20,2,35.65134994577007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.7, 'e': 7.687807045220355e-25}",20,10,17.651873932633325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.7, 'e': 6.91902634069832e-25}",30,4,41.90813203321926,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.7, 'e': 6.2271237066284885e-25}",20,6,28.722734817041975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.7, 'e': 5.60441133596564e-25}",30,7,38.48085456097562,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.7, 'e': 5.043970202369076e-25}",20,15,8.676796969468676,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.7, 'e': 4.539573182132168e-25}",20,12,16.048791002463183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.7, 'e': 4.0856158639189514e-25}",20,7,20.89671895393503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.7, 'e': 3.6770542775270565e-25}",20,9,18.292862683410945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.7, 'e': 3.309348849774351e-25}",25,12,24.308445564880994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.7, 'e': 2.978413964796916e-25}",25,13,24.23638685220202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
